"","shadeindex","highlight","Amax","Amaxmass","Rd","Rdmass","Trmax","Trmaxmass","Tr0","Tr0mass","FvFm","Fv'/Fm'","NPQ","SLA","LDMC","thickness","spad","£_15N","N%","Narea","£_13C","pnue","Chlorophylltotal","Chlorophylla","Chlorophyllb","chlorophylla/b","Chlorophylltotalarea","Chlorophyllaarea","Chlorophyllbarea","dif"
"6",2.5,10.25,0.0813404809888202,-0.292329658131348,0.183542617847883,-0.110170018300604,0.162450532066064,-0.165014675417612,0.0456010281360176,-0.329429332506899,-0.0158612028056776,-0.424259514559051,0.215135920156993,-0.398718443698411,0.146691244825281,0.0641054472763619,0.00293771282633358,-0.136230357164872,0.0470303613364174,0.317748830498717,0.0440201059201088,-0.349363937379702,0.0711641237667477,0.0874535748129699,0.0280122646987183,0.0618844869910787,0.326738783788328,0.33846392286343,0.29564863738991,7.75
"1",2.5,8.35,0.46753416878263,0.432061890298964,0.335667773315411,0.309147607173551,0.379710116560292,0.336151516619634,0.268415570019525,0.216790070630514,-0.0173411730630247,-0.257162288717902,0.132588139784159,-0.0473888543672648,0.00789384608641787,0.0451255965028771,-0.1831379611536,7.59335749528772,0.0694604558615445,0.109723730803019,0.0245539957203457,0.389985835457738,0.0416843577813736,0.0434992906757117,0.0290251569692346,-0.00504041661553143,0.0795608263956149,0.0823305046013607,0.06449707835867,5.85
"2",3,10.5,0.155223777638652,-0.0975655975656016,0.0183705137612682,-0.287686060289295,-0.25050848671717,-0.606158675532454,-0.891070920896591,-1.37754471286718,-0.0112652690478707,-0.144713762122469,0.0617522335535424,-0.380859240897543,0.159374014439796,0.091113023716607,0.0943554389931715,4.00219768956046,0.115607861381567,0.344652242849163,0.0468963089613431,-0.225676074920137,0.0882422201656486,0.0710542471623564,0.0892398300667073,-0.0884060968852326,0.326082235382982,0.311471601733302,0.329875598206991,7.5
"5",5.2,21.1,0.389455537293739,0.0471101606804288,0.517775961091248,0.268403749856433,0.280030396112342,-0.106371427416211,0.0183211641493661,-0.466073642968386,-0.00206280045083889,0.05411320582615,-0.458514120280369,-0.560676990984658,0.0780987499665716,0.263631196131196,-0.0695487273870053,1.1155533182253,0.0807537078182876,0.398625401336902,0.0147604118681345,-0.0548193872656228,-0.33597813736795,-0.30105666835108,-0.444402201579192,0.0789898894756818,0.145660168470645,0.165300621694874,0.0845128985799185,15.9
"7",2.5,11.05,-0.303745069574884,-0.790624220370567,-0.0170671687691271,-0.380753274281374,-0.367252921257331,-0.898361503029531,-0.209522417757409,-0.683956829732779,0.0135191920357719,-0.388616096945633,0.349156221768063,-0.361967351671824,0.145513582263309,0.106715298249009,0.0826647649789432,-7.4879741912479,0.0590945947351358,0.308611764532215,0.0551164181900083,-0.887811746050836,0.0652801406598236,0.0815564929976196,0.0172880798687765,0.0570746616325984,0.317693498352563,0.328826123816013,0.284848380421919,8.55
"8",2.65,9.6,0.162394841128333,-0.414606728504662,0.238740276853706,-0.306149638751112,-0.0757105401466959,-0.84836246824886,-0.164967846579775,-1.05887207183313,0.00199529127341987,-0.0441811546387331,-0.0657445030279406,-0.724841132389533,0.270053913873157,0.0875286563130054,0.156317656374881,1.67520183371124,0.0437769435661754,0.430652452744555,0.0679367386593877,-0.499469485030465,0.30426888732021,0.313770778084966,0.276815914679104,0.0443565864135539,0.59064046061939,0.595352327273674,0.577071325423417,6.95
"4",3.4,15.2,0.364486217816821,0.24465651592353,0.187940705749297,0.0489094892804676,0.423631775193438,0.321327767390008,0.467396676780781,0.344195158895938,-0.0264706414105712,-0.148464134822667,-0.325181177789715,-0.171641089137385,0.110294162307675,-0.0267884849357473,-0.131166786987331,0.522491201284573,0.227125604499337,0.336041228522688,0.0573412871350879,0.0205102888081388,0.170319416287256,0.17940290050021,0.141248062255957,0.0419413892912306,0.271379851851106,0.279237824763002,0.246270369755755,11.8
"3",2.5,17.8,-0.129020290615657,-0.163622873070644,0.266049491179092,0.268759377402609,-0.11981865589068,-0.144079701733696,0.0990053385660913,-0.0126124680103129,-0.0250471739924749,-0.179554590131191,0.0744694531842975,-0.0528722276652383,-0.173325545862122,0.146151072318529,-0.148446548351826,-0.577259174194866,0.0863360067965473,0.109786292707807,0.0905014977841833,-0.276054222889483,0.120212654996174,0.243437637101292,-1.23773992262272,0.643625447255003,0.13814502504704,0.256872183088375,-1.16958721410259,15.3
